데이터구분,기준일,연도,분기,기간표준,구분1,구분2,항목,수치,단위,search_tag,search_text
주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,부채비율,56.2,%,2018Q4|주요재무지표|부채비율|%,2018 Q4 | 2018-12-31 | 주요재무지표 | 부채비율 | % | (부채총계/자기자본)*100
주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,부채총계,3224072,백만원,2018Q4|주요재무지표|부채총계|백만원,2018 Q4 | 2018-12-31 | 주요재무지표 | 부채총계 | 백만원
주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,유동부채,1422169,백만원,2018Q4|주요재무지표|유동부채|백만원,2018 Q4 | 2018-12-31 | 주요재무지표 | 유동부채 | 백만원
주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,유동비율,186,%,2018Q4|주요재무지표|유동비율|%,2018 Q4 | 2018-12-31 | 주요재무지표 | 유동비율 | % | (유동자산/유동부채)*100
주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,유동자산,2645609,백만원,2018Q4|주요재무지표|유동자산|백만원,2018 Q4 | 2018-12-31 | 주요재무지표 | 유동자산 | 백만원
주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,자기자본,5741347,백만원,2018Q4|주요재무지표|자기자본|백만원,2018 Q4 | 2018-12-31 | 주요재무지표 | 자기자본 | 백만원
주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,자기자본비율,64,%,2018Q4|주요재무지표|자기자본비율|%,2018 Q4 | 2018-12-31 | 주요재무지표 | 자기자본비율 | % | (자기자본/총자산)*100
주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,자기자본순이익률(roe),-0.4,%,2018Q4|주요재무지표|자기자본순이익률(roe)|%,2018 Q4 | 2018-12-31 | 주요재무지표 | 자기자본순이익률(roe) | % | (당기순이익/자기자본)*100
주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,자산총계,8965418,백만원,2018Q4|주요재무지표|자산총계|백만원,2018 Q4 | 2018-12-31 | 주요재무지표 | 자산총계 | 백만원
주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,차입금,1875678,백만원,2018Q4|주요재무지표|차입금|백만원,2018 Q4 | 2018-12-31 | 주요재무지표 | 차입금 | 백만원
주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,차입금의존도,20.9,%,2018Q4|주요재무지표|차입금의존도|%,2018 Q4 | 2018-12-31 | 주요재무지표 | 차입금의존도 | % | (차입금/총자산)*100
주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,총자산이익률,-0.3,%,2018Q4|주요재무지표|총자산이익률|%,2018 Q4 | 2018-12-31 | 주요재무지표 | 총자산이익률 | % | (당기순이익/총자산)*100
주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,총자산증가율,-6.1,%,2018Q4|주요재무지표|총자산증가율|%,2018 Q4 | 2018-12-31 | 주요재무지표 | 총자산증가율 | % | ((당기말-전기말총자산)/전기말총자산)*100
주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,당기순이익,-221877,백만원,2019Q4|주요재무지표|당기순이익|백만원,2019 Q4 | 2019-12-31 | 주요재무지표 | 당기순이익 | 백만원
주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,당기순이익증가율,-860.4,%,2019Q4|주요재무지표|당기순이익증가율|%,2019 Q4 | 2019-12-31 | 주요재무지표 | 당기순이익증가율 | % | ((당기-전기순이익)/전기순이익)*100
주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,부채비율,110.7,%,2019Q4|주요재무지표|부채비율|%,2019 Q4 | 2019-12-31 | 주요재무지표 | 부채비율 | % | (부채총계/자기자본)*100
주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,부채총계,4928995,백만원,2019Q4|주요재무지표|부채총계|백만원,2019 Q4 | 2019-12-31 | 주요재무지표 | 부채총계 | 백만원
주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,유동부채,2916785,백만원,2019Q4|주요재무지표|유동부채|백만원,2019 Q4 | 2019-12-31 | 주요재무지표 | 유동부채 | 백만원
주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,유동비율,70.6,%,2019Q4|주요재무지표|유동비율|%,2019 Q4 | 2019-12-31 | 주요재무지표 | 유동비율 | % | (유동자산/유동부채)*100
주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,유동자산,2059589,백만원,2019Q4|주요재무지표|유동자산|백만원,2019 Q4 | 2019-12-31 | 주요재무지표 | 유동자산 | 백만원
주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,자기자본,4453227,백만원,2019Q4|주요재무지표|자기자본|백만원,2019 Q4 | 2019-12-31 | 주요재무지표 | 자기자본 | 백만원
주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,자기자본비율,47.5,%,2019Q4|주요재무지표|자기자본비율|%,2019 Q4 | 2019-12-31 | 주요재무지표 | 자기자본비율 | % | (자기자본/총자산)*100
주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,자기자본순이익률(roe),-5,%,2019Q4|주요재무지표|자기자본순이익률(roe)|%,2019 Q4 | 2019-12-31 | 주요재무지표 | 자기자본순이익률(roe) | % | (당기순이익/자기자본)*100
주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,자산총계,9382222,백만원,2019Q4|주요재무지표|자산총계|백만원,2019 Q4 | 2019-12-31 | 주요재무지표 | 자산총계 | 백만원
주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,차입금,2499969,백만원,2019Q4|주요재무지표|차입금|백만원,2019 Q4 | 2019-12-31 | 주요재무지표 | 차입금 | 백만원
주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,차입금의존도,26.6,%,2019Q4|주요재무지표|차입금의존도|%,2019 Q4 | 2019-12-31 | 주요재무지표 | 차입금의존도 | % | (차입금/총자산)*100
주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,총자산이익률,-2.4,%,2019Q4|주요재무지표|총자산이익률|%,2019 Q4 | 2019-12-31 | 주요재무지표 | 총자산이익률 | % | (당기순이익/총자산)*100
주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,총자산증가율,4.6,%,2019Q4|주요재무지표|총자산증가율|%,2019 Q4 | 2019-12-31 | 주요재무지표 | 총자산증가율 | % | ((당기말-전기말총자산)/전기말총자산)*100
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,,당기순이익,560873,백만원,2020Q4|주요재무지표|당기순이익|백만원,2020 Q4 | 2020-12-31 | 주요재무지표 | 당기순이익 | 백만원
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,,부채비율,135.4,%,2020Q4|주요재무지표|부채비율|%,2020 Q4 | 2020-12-31 | 주요재무지표 | 부채비율 | % | (부채총계/자기자본)*100
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,,부채총계,7101577,백만원,2020Q4|주요재무지표|부채총계|백만원,2020 Q4 | 2020-12-31 | 주요재무지표 | 부채총계 | 백만원
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,,유동부채,3014059,백만원,2020Q4|주요재무지표|유동부채|백만원,2020 Q4 | 2020-12-31 | 주요재무지표 | 유동부채 | 백만원
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,,유동비율,111.9,%,2020Q4|주요재무지표|유동비율|%,2020 Q4 | 2020-12-31 | 주요재무지표 | 유동비율 | % | (유동자산/유동부채)*100
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,,유동자산,3372156,백만원,2020Q4|주요재무지표|유동자산|백만원,2020 Q4 | 2020-12-31 | 주요재무지표 | 유동자산 | 백만원
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,,자기자본,5245995,백만원,2020Q4|주요재무지표|자기자본|백만원,2020 Q4 | 2020-12-31 | 주요재무지표 | 자기자본 | 백만원
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,,자기자본비율,42.5,%,2020Q4|주요재무지표|자기자본비율|%,2020 Q4 | 2020-12-31 | 주요재무지표 | 자기자본비율 | % | (자기자본/총자산)*100
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,,자기자본순이익률(roe),10.7,%,2020Q4|주요재무지표|자기자본순이익률(roe)|%,2020 Q4 | 2020-12-31 | 주요재무지표 | 자기자본순이익률(roe) | % | (당기순이익/자기자본)*100
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,,자산총계,12347572,백만원,2020Q4|주요재무지표|자산총계|백만원,2020 Q4 | 2020-12-31 | 주요재무지표 | 자산총계 | 백만원
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,,차입금,4356258,백만원,2020Q4|주요재무지표|차입금|백만원,2020 Q4 | 2020-12-31 | 주요재무지표 | 차입금 | 백만원
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,,차입금의존도,35.3,%,2020Q4|주요재무지표|차입금의존도|%,2020 Q4 | 2020-12-31 | 주요재무지표 | 차입금의존도 | % | (차입금/총자산)*100
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,,총자산이익률,4.5,%,2020Q4|주요재무지표|총자산이익률|%,2020 Q4 | 2020-12-31 | 주요재무지표 | 총자산이익률 | % | (당기순이익/총자산)*100
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,,총자산증가율,31.6,%,2020Q4|주요재무지표|총자산증가율|%,2020 Q4 | 2020-12-31 | 주요재무지표 | 총자산증가율 | % | ((당기말-전기말총자산)/전기말총자산)*100
부문정보,2021-03-31,2021,Q1,2021 Q1,건자재,매출액,매출액,204203,백만원,2021Q1|부문정보|건자재|매출액|매출액|백만원,2021 Q1 | 2021-03-31 | 부문정보 | 건자재 | 매출액 | 백만원
부문정보,2021-03-31,2021,Q1,2021 Q1,건자재,영업이익,영업이익,14111,백만원,2021Q1|부문정보|건자재|영업이익|영업이익|백만원,2021 Q1 | 2021-03-31 | 부문정보 | 건자재 | 영업이익 | 백만원
부문정보,2021-03-31,2021,Q1,2021 Q1,건자재,영업이익,영업이익률(%),7,%,2021Q1|부문정보|건자재|영업이익|영업이익률(%)|%,2021 Q1 | 2021-03-31 | 부문정보 | 건자재 | 영업이익 | 영업이익률(%) | %
부문정보,2021-03-31,2021,Q1,2021 Q1,기타,매출액,매출액,78767,백만원,2021Q1|부문정보|기타|매출액|매출액|백만원,2021 Q1 | 2021-03-31 | 부문정보 | 기타 | 매출액 | 백만원
부문정보,2021-03-31,2021,Q1,2021 Q1,기타,영업이익,영업이익,-5538,백만원,2021Q1|부문정보|기타|영업이익|영업이익|백만원,2021 Q1 | 2021-03-31 | 부문정보 | 기타 | 영업이익 | 백만원
부문정보,2021-03-31,2021,Q1,2021 Q1,기타,영업이익,영업이익률(%),-7,%,2021Q1|부문정보|기타|영업이익|영업이익률(%)|%,2021 Q1 | 2021-03-31 | 부문정보 | 기타 | 영업이익 | 영업이익률(%) | %
부문정보,2021-03-31,2021,Q1,2021 Q1,도료,매출액,매출액,317569,백만원,2021Q1|부문정보|도료|매출액|매출액|백만원,2021 Q1 | 2021-03-31 | 부문정보 | 도료 | 매출액 | 백만원
부문정보,2021-03-31,2021,Q1,2021 Q1,도료,영업이익,영업이익,7557,백만원,2021Q1|부문정보|도료|영업이익|영업이익|백만원,2021 Q1 | 2021-03-31 | 부문정보 | 도료 | 영업이익 | 백만원
부문정보,2021-03-31,2021,Q1,2021 Q1,도료,영업이익,영업이익률(%),2,%,2021Q1|부문정보|도료|영업이익|영업이익률(%)|%,2021 Q1 | 2021-03-31 | 부문정보 | 도료 | 영업이익 | 영업이익률(%) | %
부문정보,2021-03-31,2021,Q1,2021 Q1,실리콘,매출액,매출액,761957,백만원,2021Q1|부문정보|실리콘|매출액|매출액|백만원,2021 Q1 | 2021-03-31 | 부문정보 | 실리콘 | 매출액 | 백만원
부문정보,2021-03-31,2021,Q1,2021 Q1,실리콘,영업이익,영업이익,56691,백만원,2021Q1|부문정보|실리콘|영업이익|영업이익|백만원,2021 Q1 | 2021-03-31 | 부문정보 | 실리콘 | 영업이익 | 백만원
부문정보,2021-03-31,2021,Q1,2021 Q1,실리콘,영업이익,영업이익률(%),7,%,2021Q1|부문정보|실리콘|영업이익|영업이익률(%)|%,2021 Q1 | 2021-03-31 | 부문정보 | 실리콘 | 영업이익 | 영업이익률(%) | %
부문정보,2021-03-31,2021,Q1,2021 Q1,전사(공통),당기순이익,당기순이익,30431,백만원,2021Q1|부문정보|당기순이익|당기순이익|백만원,2021 Q1 | 2021-03-31 | 부문정보 | 당기순이익 | 백만원
부문정보,2021-03-31,2021,Q1,2021 Q1,전사(공통),당기순이익,당기순익률(%),2,%,2021Q1|부문정보|당기순이익|당기순익률(%)|%,2021 Q1 | 2021-03-31 | 부문정보 | 당기순이익 | 당기순익률(%) | %
부문정보,2021-03-31,2021,Q1,2021 Q1,전사(공통),매출액,매출액,1362497,백만원,2021Q1|부문정보|매출액|매출액|백만원,2021 Q1 | 2021-03-31 | 부문정보 | 매출액 | 백만원
부문정보,2021-03-31,2021,Q1,2021 Q1,전사(공통),영업이익,영업이익,77353,백만원,2021Q1|부문정보|영업이익|영업이익|백만원,2021 Q1 | 2021-03-31 | 부문정보 | 영업이익 | 백만원
부문정보,2021-03-31,2021,Q1,2021 Q1,전사(공통),영업이익,영업이익률(%),6,%,2021Q1|부문정보|영업이익|영업이익률(%)|%,2021 Q1 | 2021-03-31 | 부문정보 | 영업이익 | 영업이익률(%) | %
부문정보,2021-06-30,2021,Q2,2021 Q2,건자재,매출액,매출액,237701,백만원,2021Q2|부문정보|건자재|매출액|매출액|백만원,2021 Q2 | 2021-06-30 | 부문정보 | 건자재 | 매출액 | 백만원
부문정보,2021-06-30,2021,Q2,2021 Q2,건자재,영업이익,QoQ(%),53,%,2021Q2|부문정보|건자재|영업이익|QoQ(%)|%,2021 Q2 | 2021-06-30 | 부문정보 | 건자재 | 영업이익 | QoQ(%) | %
부문정보,2021-06-30,2021,Q2,2021 Q2,건자재,영업이익,영업이익,21595,백만원,2021Q2|부문정보|건자재|영업이익|영업이익|백만원,2021 Q2 | 2021-06-30 | 부문정보 | 건자재 | 영업이익 | 백만원
부문정보,2021-06-30,2021,Q2,2021 Q2,건자재,영업이익,영업이익률(%),9,%,2021Q2|부문정보|건자재|영업이익|영업이익률(%)|%,2021 Q2 | 2021-06-30 | 부문정보 | 건자재 | 영업이익 | 영업이익률(%) | %
부문정보,2021-06-30,2021,Q2,2021 Q2,기타,매출액,매출액,80964,백만원,2021Q2|부문정보|기타|매출액|매출액|백만원,2021 Q2 | 2021-06-30 | 부문정보 | 기타 | 매출액 | 백만원
부문정보,2021-06-30,2021,Q2,2021 Q2,기타,영업이익,영업이익,-3451,백만원,2021Q2|부문정보|기타|영업이익|영업이익|백만원,2021 Q2 | 2021-06-30 | 부문정보 | 기타 | 영업이익 | 백만원
부문정보,2021-06-30,2021,Q2,2021 Q2,기타,영업이익,영업이익률(%),-4,%,2021Q2|부문정보|기타|영업이익|영업이익률(%)|%,2021 Q2 | 2021-06-30 | 부문정보 | 기타 | 영업이익 | 영업이익률(%) | %
부문정보,2021-06-30,2021,Q2,2021 Q2,도료,매출액,매출액,386421,백만원,2021Q2|부문정보|도료|매출액|매출액|백만원,2021 Q2 | 2021-06-30 | 부문정보 | 도료 | 매출액 | 백만원
부문정보,2021-06-30,2021,Q2,2021 Q2,도료,영업이익,QoQ(%),52,%,2021Q2|부문정보|도료|영업이익|QoQ(%)|%,2021 Q2 | 2021-06-30 | 부문정보 | 도료 | 영업이익 | QoQ(%) | %
부문정보,2021-06-30,2021,Q2,2021 Q2,도료,영업이익,영업이익,11476,백만원,2021Q2|부문정보|도료|영업이익|영업이익|백만원,2021 Q2 | 2021-06-30 | 부문정보 | 도료 | 영업이익 | 백만원
부문정보,2021-06-30,2021,Q2,2021 Q2,도료,영업이익,영업이익률(%),3,%,2021Q2|부문정보|도료|영업이익|영업이익률(%)|%,2021 Q2 | 2021-06-30 | 부문정보 | 도료 | 영업이익 | 영업이익률(%) | %
부문정보,2021-06-30,2021,Q2,2021 Q2,실리콘,매출액,매출액,807588,백만원,2021Q2|부문정보|실리콘|매출액|매출액|백만원,2021 Q2 | 2021-06-30 | 부문정보 | 실리콘 | 매출액 | 백만원
부문정보,2021-06-30,2021,Q2,2021 Q2,실리콘,영업이익,QoQ(%),40,%,2021Q2|부문정보|실리콘|영업이익|QoQ(%)|%,2021 Q2 | 2021-06-30 | 부문정보 | 실리콘 | 영업이익 | QoQ(%) | %
부문정보,2021-06-30,2021,Q2,2021 Q2,실리콘,영업이익,영업이익,79633,백만원,2021Q2|부문정보|실리콘|영업이익|영업이익|백만원,2021 Q2 | 2021-06-30 | 부문정보 | 실리콘 | 영업이익 | 백만원
부문정보,2021-06-30,2021,Q2,2021 Q2,실리콘,영업이익,영업이익률(%),10,%,2021Q2|부문정보|실리콘|영업이익|영업이익률(%)|%,2021 Q2 | 2021-06-30 | 부문정보 | 실리콘 | 영업이익 | 영업이익률(%) | %
부문정보,2021-06-30,2021,Q2,2021 Q2,전사(공통),당기순이익,QoQ(%),1152,%,2021Q2|부문정보|당기순이익|QoQ(%)|%,2021 Q2 | 2021-06-30 | 부문정보 | 당기순이익 | QoQ(%) | %
부문정보,2021-06-30,2021,Q2,2021 Q2,전사(공통),당기순이익,당기순이익,380919,백만원,2021Q2|부문정보|당기순이익|당기순이익|백만원,2021 Q2 | 2021-06-30 | 부문정보 | 당기순이익 | 백만원
부문정보,2021-06-30,2021,Q2,2021 Q2,전사(공통),당기순이익,당기순이익,411350,백만원,2021Q2|부문정보|당기순이익|당기순이익|백만원,2021 Q2 | 2021-06-30 | 부문정보 | 당기순이익 | 백만원
부문정보,2021-06-30,2021,Q2,2021 Q2,전사(공통),당기순이익,당기순익률(%),25,%,2021Q2|부문정보|당기순이익|당기순익률(%)|%,2021 Q2 | 2021-06-30 | 부문정보 | 당기순이익 | 당기순익률(%) | %
부문정보,2021-06-30,2021,Q2,2021 Q2,전사(공통),매출액,QoQ(%),11,%,2021Q2|부문정보|매출액|QoQ(%)|%,2021 Q2 | 2021-06-30 | 부문정보 | 매출액 | QoQ(%) | %
부문정보,2021-06-30,2021,Q2,2021 Q2,전사(공통),매출액,매출액,1512674,백만원,2021Q2|부문정보|매출액|매출액|백만원,2021 Q2 | 2021-06-30 | 부문정보 | 매출액 | 백만원
부문정보,2021-06-30,2021,Q2,2021 Q2,전사(공통),영업이익,QoQ(%),51,%,2021Q2|부문정보|영업이익|QoQ(%)|%,2021 Q2 | 2021-06-30 | 부문정보 | 영업이익 | QoQ(%) | %
부문정보,2021-06-30,2021,Q2,2021 Q2,전사(공통),영업이익,영업이익,116987,백만원,2021Q2|부문정보|영업이익|영업이익|백만원,2021 Q2 | 2021-06-30 | 부문정보 | 영업이익 | 백만원
부문정보,2021-06-30,2021,Q2,2021 Q2,전사(공통),영업이익,영업이익률(%),8,%,2021Q2|부문정보|영업이익|영업이익률(%)|%,2021 Q2 | 2021-06-30 | 부문정보 | 영업이익 | 영업이익률(%) | %
부문정보,2021-09-30,2021,Q3,2021 Q3,건자재,매출액,매출액,234176,백만원,2021Q3|부문정보|건자재|매출액|매출액|백만원,2021 Q3 | 2021-09-30 | 부문정보 | 건자재 | 매출액 | 백만원
부문정보,2021-09-30,2021,Q3,2021 Q3,건자재,영업이익,QoQ(%),-7,%,2021Q3|부문정보|건자재|영업이익|QoQ(%)|%,2021 Q3 | 2021-09-30 | 부문정보 | 건자재 | 영업이익 | QoQ(%) | %
부문정보,2021-09-30,2021,Q3,2021 Q3,건자재,영업이익,영업이익,20018,백만원,2021Q3|부문정보|건자재|영업이익|영업이익|백만원,2021 Q3 | 2021-09-30 | 부문정보 | 건자재 | 영업이익 | 백만원
부문정보,2021-09-30,2021,Q3,2021 Q3,건자재,영업이익,영업이익률(%),9,%,2021Q3|부문정보|건자재|영업이익|영업이익률(%)|%,2021 Q3 | 2021-09-30 | 부문정보 | 건자재 | 영업이익 | 영업이익률(%) | %
부문정보,2021-09-30,2021,Q3,2021 Q3,기타,매출액,매출액,95029,백만원,2021Q3|부문정보|기타|매출액|매출액|백만원,2021 Q3 | 2021-09-30 | 부문정보 | 기타 | 매출액 | 백만원
부문정보,2021-09-30,2021,Q3,2021 Q3,기타,영업이익,영업이익,3697,백만원,2021Q3|부문정보|기타|영업이익|영업이익|백만원,2021 Q3 | 2021-09-30 | 부문정보 | 기타 | 영업이익 | 백만원
부문정보,2021-09-30,2021,Q3,2021 Q3,기타,영업이익,영업이익률(%),4,%,2021Q3|부문정보|기타|영업이익|영업이익률(%)|%,2021 Q3 | 2021-09-30 | 부문정보 | 기타 | 영업이익 | 영업이익률(%) | %
부문정보,2021-09-30,2021,Q3,2021 Q3,도료,매출액,매출액,377041,백만원,2021Q3|부문정보|도료|매출액|매출액|백만원,2021 Q3 | 2021-09-30 | 부문정보 | 도료 | 매출액 | 백만원
부문정보,2021-09-30,2021,Q3,2021 Q3,도료,영업이익,QoQ(%),-5,%,2021Q3|부문정보|도료|영업이익|QoQ(%)|%,2021 Q3 | 2021-09-30 | 부문정보 | 도료 | 영업이익 | QoQ(%) | %
부문정보,2021-09-30,2021,Q3,2021 Q3,도료,영업이익,영업이익,10864,백만원,2021Q3|부문정보|도료|영업이익|영업이익|백만원,2021 Q3 | 2021-09-30 | 부문정보 | 도료 | 영업이익 | 백만원
부문정보,2021-09-30,2021,Q3,2021 Q3,도료,영업이익,영업이익률(%),3,%,2021Q3|부문정보|도료|영업이익|영업이익률(%)|%,2021 Q3 | 2021-09-30 | 부문정보 | 도료 | 영업이익 | 영업이익률(%) | %
부문정보,2021-09-30,2021,Q3,2021 Q3,실리콘,매출액,매출액,783743,백만원,2021Q3|부문정보|실리콘|매출액|매출액|백만원,2021 Q3 | 2021-09-30 | 부문정보 | 실리콘 | 매출액 | 백만원
부문정보,2021-09-30,2021,Q3,2021 Q3,실리콘,영업이익,QoQ(%),11,%,2021Q3|부문정보|실리콘|영업이익|QoQ(%)|%,2021 Q3 | 2021-09-30 | 부문정보 | 실리콘 | 영업이익 | QoQ(%) | %
부문정보,2021-09-30,2021,Q3,2021 Q3,실리콘,영업이익,영업이익,88344,백만원,2021Q3|부문정보|실리콘|영업이익|영업이익|백만원,2021 Q3 | 2021-09-30 | 부문정보 | 실리콘 | 영업이익 | 백만원
부문정보,2021-09-30,2021,Q3,2021 Q3,실리콘,영업이익,영업이익률(%),11,%,2021Q3|부문정보|실리콘|영업이익|영업이익률(%)|%,2021 Q3 | 2021-09-30 | 부문정보 | 실리콘 | 영업이익 | 영업이익률(%) | %
부문정보,2021-09-30,2021,Q3,2021 Q3,전사(공통),당기순이익,QoQ(%),-161,%,2021Q3|부문정보|당기순이익|QoQ(%)|%,2021 Q3 | 2021-09-30 | 부문정보 | 당기순이익 | QoQ(%) | %
부문정보,2021-09-30,2021,Q3,2021 Q3,전사(공통),당기순이익,당기순이익,-232380,백만원,2021Q3|부문정보|당기순이익|당기순이익|백만원,2021 Q3 | 2021-09-30 | 부문정보 | 당기순이익 | 백만원
부문정보,2021-09-30,2021,Q3,2021 Q3,전사(공통),당기순이익,당기순이익,178970,백만원,2021Q3|부문정보|당기순이익|당기순이익|백만원,2021 Q3 | 2021-09-30 | 부문정보 | 당기순이익 | 백만원
부문정보,2021-09-30,2021,Q3,2021 Q3,전사(공통),당기순이익,당기순익률(%),-16,%,2021Q3|부문정보|당기순이익|당기순익률(%)|%,2021 Q3 | 2021-09-30 | 부문정보 | 당기순이익 | 당기순익률(%) | %
부문정보,2021-09-30,2021,Q3,2021 Q3,전사(공통),매출액,QoQ(%),-2,%,2021Q3|부문정보|매출액|QoQ(%)|%,2021 Q3 | 2021-09-30 | 부문정보 | 매출액 | QoQ(%) | %
부문정보,2021-09-30,2021,Q3,2021 Q3,전사(공통),매출액,매출액,1489988,백만원,2021Q3|부문정보|매출액|매출액|백만원,2021 Q3 | 2021-09-30 | 부문정보 | 매출액 | 백만원
부문정보,2021-09-30,2021,Q3,2021 Q3,전사(공통),영업이익,QoQ(%),3,%,2021Q3|부문정보|영업이익|QoQ(%)|%,2021 Q3 | 2021-09-30 | 부문정보 | 영업이익 | QoQ(%) | %
부문정보,2021-09-30,2021,Q3,2021 Q3,전사(공통),영업이익,영업이익,120039,백만원,2021Q3|부문정보|영업이익|영업이익|백만원,2021 Q3 | 2021-09-30 | 부문정보 | 영업이익 | 백만원
부문정보,2021-09-30,2021,Q3,2021 Q3,전사(공통),영업이익,영업이익률(%),8,%,2021Q3|부문정보|영업이익|영업이익률(%)|%,2021 Q3 | 2021-09-30 | 부문정보 | 영업이익 | 영업이익률(%) | %
부문정보,2021-12-31,2021,Q4,2021 Q4,건자재,매출액,매출액,261864,백만원,2021Q4|부문정보|건자재|매출액|매출액|백만원,2021 Q4 | 2021-12-31 | 부문정보 | 건자재 | 매출액 | 백만원
부문정보,2021-12-31,2021,Q4,2021 Q4,건자재,영업이익,QoQ(%),8,%,2021Q4|부문정보|건자재|영업이익|QoQ(%)|%,2021 Q4 | 2021-12-31 | 부문정보 | 건자재 | 영업이익 | QoQ(%) | %
부문정보,2021-12-31,2021,Q4,2021 Q4,건자재,영업이익,영업이익,21546,백만원,2021Q4|부문정보|건자재|영업이익|영업이익|백만원,2021 Q4 | 2021-12-31 | 부문정보 | 건자재 | 영업이익 | 백만원
부문정보,2021-12-31,2021,Q4,2021 Q4,건자재,영업이익,영업이익률(%),8,%,2021Q4|부문정보|건자재|영업이익|영업이익률(%)|%,2021 Q4 | 2021-12-31 | 부문정보 | 건자재 | 영업이익 | 영업이익률(%) | %
부문정보,2021-12-31,2021,Q4,2021 Q4,기타,매출액,매출액,104447,백만원,2021Q4|부문정보|기타|매출액|매출액|백만원,2021 Q4 | 2021-12-31 | 부문정보 | 기타 | 매출액 | 백만원
부문정보,2021-12-31,2021,Q4,2021 Q4,기타,영업이익,QoQ(%),-59,%,2021Q4|부문정보|기타|영업이익|QoQ(%)|%,2021 Q4 | 2021-12-31 | 부문정보 | 기타 | 영업이익 | QoQ(%) | %
부문정보,2021-12-31,2021,Q4,2021 Q4,기타,영업이익,영업이익,1519,백만원,2021Q4|부문정보|기타|영업이익|영업이익|백만원,2021 Q4 | 2021-12-31 | 부문정보 | 기타 | 영업이익 | 백만원
부문정보,2021-12-31,2021,Q4,2021 Q4,기타,영업이익,영업이익률(%),1,%,2021Q4|부문정보|기타|영업이익|영업이익률(%)|%,2021 Q4 | 2021-12-31 | 부문정보 | 기타 | 영업이익 | 영업이익률(%) | %
부문정보,2021-12-31,2021,Q4,2021 Q4,도료,매출액,매출액,376425,백만원,2021Q4|부문정보|도료|매출액|매출액|백만원,2021 Q4 | 2021-12-31 | 부문정보 | 도료 | 매출액 | 백만원
부문정보,2021-12-31,2021,Q4,2021 Q4,도료,영업이익,영업이익,-3608,백만원,2021Q4|부문정보|도료|영업이익|영업이익|백만원,2021 Q4 | 2021-12-31 | 부문정보 | 도료 | 영업이익 | 백만원
부문정보,2021-12-31,2021,Q4,2021 Q4,도료,영업이익,영업이익률(%),-1,%,2021Q4|부문정보|도료|영업이익|영업이익률(%)|%,2021 Q4 | 2021-12-31 | 부문정보 | 도료 | 영업이익 | 영업이익률(%) | %
부문정보,2021-12-31,2021,Q4,2021 Q4,실리콘,매출액,매출액,767004,백만원,2021Q4|부문정보|실리콘|매출액|매출액|백만원,2021 Q4 | 2021-12-31 | 부문정보 | 실리콘 | 매출액 | 백만원
부문정보,2021-12-31,2021,Q4,2021 Q4,실리콘,영업이익,QoQ(%),-50,%,2021Q4|부문정보|실리콘|영업이익|QoQ(%)|%,2021 Q4 | 2021-12-31 | 부문정보 | 실리콘 | 영업이익 | QoQ(%) | %
