데이터구분,기준일,연도,분기,기간표준,구분1,구분2,항목,수치,단위,search_tag,search_text,variant
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,전체,부채총계,7101577.0,백만원,2020Q4|주요재무지표|전사|부채총계|백만원|expanded,2020년 4분기 전사 기준 부채총계 | 2020 Q4 전사 부채총계 | 2020-12-31 기준 부채총계 | 전사 부채총계 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | 총부채 | liabilities | 백만원 | 억원 환산 참고 | KRW mn | 2020 Q4 | 2020년 Q4 | 2020년 4분기 | 2020-12-31 | 전사 | 부채총계 | 약 71015.8억원 | 2020년 Q4 부채총계 얼마야? | 부채총계 수치 확인,expanded
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,전체,유동부채,3014059.0,백만원,2020Q4|주요재무지표|전사|유동부채|백만원|expanded,2020년 4분기 전사 기준 유동부채 | 2020 Q4 전사 유동부채 | 2020-12-31 기준 유동부채 | 전사 유동부채 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | 백만원 | 억원 환산 참고 | KRW mn | 2020 Q4 | 2020년 Q4 | 2020년 4분기 | 2020-12-31 | 전사 | 유동부채 | 약 30140.6억원 | 2020년 Q4 유동부채 얼마야? | 유동부채 수치 확인,expanded
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,전체,유동비율,111.9,%,2020Q4|주요재무지표|전사|유동비율|%|expanded,2020년 4분기 전사 기준 유동비율 | 2020 Q4 전사 유동비율 | 2020-12-31 기준 유동비율 | 전사 유동비율 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | current ratio | ratio | % | 비율 | 2020 Q4 | 2020년 Q4 | 2020년 4분기 | 2020-12-31 | 전사 | 유동비율 | 2020년 Q4 유동비율 얼마야? | 유동비율 수치 확인,expanded
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,전체,유동자산,3372156.0,백만원,2020Q4|주요재무지표|전사|유동자산|백만원|expanded,2020년 4분기 전사 기준 유동자산 | 2020 Q4 전사 유동자산 | 2020-12-31 기준 유동자산 | 전사 유동자산 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | 백만원 | 억원 환산 참고 | KRW mn | 2020 Q4 | 2020년 Q4 | 2020년 4분기 | 2020-12-31 | 전사 | 유동자산 | 약 33721.6억원 | 2020년 Q4 유동자산 얼마야? | 유동자산 수치 확인,expanded
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,전체,자기자본,5245995.0,백만원,2020Q4|주요재무지표|전사|자기자본|백만원|expanded,2020년 4분기 전사 기준 자기자본 | 2020 Q4 전사 자기자본 | 2020-12-31 기준 자기자본 | 전사 자기자본 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | equity | 자본 | 백만원 | 억원 환산 참고 | KRW mn | 2020 Q4 | 2020년 Q4 | 2020년 4분기 | 2020-12-31 | 전사 | 자기자본 | 약 52459.9억원 | 2020년 Q4 자기자본 얼마야? | 자기자본 수치 확인,expanded
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,전체,자기자본비율,42.5,%,2020Q4|주요재무지표|전사|자기자본비율|%|expanded,2020년 4분기 전사 기준 자기자본비율 | 2020 Q4 전사 자기자본비율 | 2020-12-31 기준 자기자본비율 | 전사 자기자본비율 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | equity | 자본 | ratio | % | 비율 | 2020 Q4 | 2020년 Q4 | 2020년 4분기 | 2020-12-31 | 전사 | 자기자본비율 | 2020년 Q4 자기자본비율 얼마야? | 자기자본비율 수치 확인,expanded
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,전체,자기자본순이익률(roe),10.7,%,2020Q4|주요재무지표|전사|자기자본순이익률(roe)|%|expanded,2020년 4분기 전사 기준 자기자본순이익률(roe) | 2020 Q4 전사 자기자본순이익률(roe) | 2020-12-31 기준 자기자본순이익률(roe) | 전사 자기자본순이익률(roe) | 주요재무지표 | 재무지표 | financial indicators | financial metrics | equity | 자본 | profit | % | 비율 | ratio | 2020 Q4 | 2020년 Q4 | 2020년 4분기 | 2020-12-31 | 전사 | 자기자본순이익률(roe) | 2020년 Q4 자기자본순이익률(roe) 얼마야? | 자기자본순이익률(roe) 수치 확인,expanded
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,전체,자산총계,12347572.0,백만원,2020Q4|주요재무지표|전사|자산총계|백만원|expanded,2020년 4분기 전사 기준 자산총계 | 2020 Q4 전사 자산총계 | 2020-12-31 기준 자산총계 | 전사 자산총계 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | 총자산 | assets | 백만원 | 억원 환산 참고 | KRW mn | 2020 Q4 | 2020년 Q4 | 2020년 4분기 | 2020-12-31 | 전사 | 자산총계 | 약 123475.7억원 | 2020년 Q4 자산총계 얼마야? | 자산총계 수치 확인,expanded
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,전체,차입금,4356258.0,백만원,2020Q4|주요재무지표|전사|차입금|백만원|expanded,2020년 4분기 전사 기준 차입금 | 2020 Q4 전사 차입금 | 2020-12-31 기준 차입금 | 전사 차입금 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | borrowings dependence | borrowings | 백만원 | 억원 환산 참고 | KRW mn | 2020 Q4 | 2020년 Q4 | 2020년 4분기 | 2020-12-31 | 전사 | 차입금 | 약 43562.6억원 | 2020년 Q4 차입금 얼마야? | 차입금 수치 확인,expanded
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,전체,차입금의존도,35.3,%,2020Q4|주요재무지표|전사|차입금의존도|%|expanded,2020년 4분기 전사 기준 차입금의존도 | 2020 Q4 전사 차입금의존도 | 2020-12-31 기준 차입금의존도 | 전사 차입금의존도 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | borrowings dependence | borrowings | % | 비율 | ratio | 2020 Q4 | 2020년 Q4 | 2020년 4분기 | 2020-12-31 | 전사 | 차입금의존도 | 2020년 Q4 차입금의존도 얼마야? | 차입금의존도 수치 확인,expanded
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,전체,총자산이익률,4.5,%,2020Q4|주요재무지표|전사|총자산이익률|%|expanded,2020년 4분기 전사 기준 총자산이익률 | 2020 Q4 전사 총자산이익률 | 2020-12-31 기준 총자산이익률 | 전사 총자산이익률 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | profit | % | 비율 | ratio | 2020 Q4 | 2020년 Q4 | 2020년 4분기 | 2020-12-31 | 전사 | 총자산이익률 | 2020년 Q4 총자산이익률 얼마야? | 총자산이익률 수치 확인,expanded
주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,전체,총자산증가율,31.6,%,2020Q4|주요재무지표|전사|총자산증가율|%|expanded,2020년 4분기 전사 기준 총자산증가율 | 2020 Q4 전사 총자산증가율 | 2020-12-31 기준 총자산증가율 | 전사 총자산증가율 | 주요재무지표 | 재무지표 | financial indicators | financial metrics | % | 비율 | ratio | 2020 Q4 | 2020년 Q4 | 2020년 4분기 | 2020-12-31 | 전사 | 총자산증가율 | 2020년 Q4 총자산증가율 얼마야? | 총자산증가율 수치 확인,expanded
부문정보,2021-03-31,2021,Q1,2021 Q1,건자재,매출액,매출액,204203.0,백만원,2021Q1|부문정보|건자재|매출액|매출액|백만원|expanded,2021년 1분기 건자재 매출액 기준 매출액 | 2021 Q1 건자재 매출액 | 2021-03-31 기준 매출액 | 건자재 매출액 | 매출액 매출액 | 부문정보 | 사업부 정보 | segment | segment info | 매출 | sales | revenue | 백만원 | 억원 환산 참고 | KRW mn | 2021 Q1 | 2021년 Q1 | 2021년 1분기 | 2021-03-31 | 건자재 | 매출액 | 약 2042.0억원 | 2021년 Q1 매출액 얼마야? | 매출액 수치 확인,expanded
부문정보,2021-03-31,2021,Q1,2021 Q1,건자재,영업이익,영업이익,14111.0,백만원,2021Q1|부문정보|건자재|영업이익|영업이익|백만원|expanded,2021년 1분기 건자재 영업이익 기준 영업이익 | 2021 Q1 건자재 영업이익 | 2021-03-31 기준 영업이익 | 건자재 영업이익 | 영업이익 영업이익 | 부문정보 | 사업부 정보 | segment | segment info | operating profit | operating income | op margin | operating margin | profit | 백만원 | 억원 환산 참고 | KRW mn | 2021 Q1 | 2021년 Q1 | 2021년 1분기 | 2021-03-31 | 건자재 | 영업이익 | 약 141.1억원 | 2021년 Q1 영업이익 얼마야? | 영업이익 수치 확인,expanded
부문정보,2021-03-31,2021,Q1,2021 Q1,건자재,영업이익,영업이익률(%),7.0,%,2021Q1|부문정보|건자재|영업이익|영업이익률(%)|%|expanded,2021년 1분기 건자재 영업이익 기준 영업이익률(%) | 2021 Q1 건자재 영업이익률(%) | 2021-03-31 기준 영업이익률(%) | 건자재 영업이익률(%) | 영업이익 영업이익률(%) | 부문정보 | 사업부 정보 | segment | segment info | operating profit | operating income | op margin | operating margin | profit | % | 비율 | ratio | 2021 Q1 | 2021년 Q1 | 2021년 1분기 | 2021-03-31 | 건자재 | 영업이익 | 영업이익률(%) | 2021년 Q1 영업이익률(%) 얼마야? | 영업이익률(%) 수치 확인,expanded
부문정보,2021-03-31,2021,Q1,2021 Q1,기타,매출액,매출액,78767.0,백만원,2021Q1|부문정보|기타|매출액|매출액|백만원|expanded,2021년 1분기 기타 매출액 기준 매출액 | 2021 Q1 기타 매출액 | 2021-03-31 기준 매출액 | 기타 매출액 | 매출액 매출액 | 부문정보 | 사업부 정보 | segment | segment info | 매출 | sales | revenue | 백만원 | 억원 환산 참고 | KRW mn | 2021 Q1 | 2021년 Q1 | 2021년 1분기 | 2021-03-31 | 기타 | 매출액 | 약 787.7억원 | 2021년 Q1 매출액 얼마야? | 매출액 수치 확인,expanded
부문정보,2021-03-31,2021,Q1,2021 Q1,기타,영업이익,영업이익,-5538.0,백만원,2021Q1|부문정보|기타|영업이익|영업이익|백만원|expanded,2021년 1분기 기타 영업이익 기준 영업이익 | 2021 Q1 기타 영업이익 | 2021-03-31 기준 영업이익 | 기타 영업이익 | 영업이익 영업이익 | 부문정보 | 사업부 정보 | segment | segment info | operating profit | operating income | op margin | operating margin | profit | 백만원 | 억원 환산 참고 | KRW mn | 2021 Q1 | 2021년 Q1 | 2021년 1분기 | 2021-03-31 | 기타 | 영업이익 | 약 -55.4억원 | 2021년 Q1 영업이익 얼마야? | 영업이익 수치 확인,expanded
부문정보,2021-03-31,2021,Q1,2021 Q1,기타,영업이익,영업이익률(%),-7.0,%,2021Q1|부문정보|기타|영업이익|영업이익률(%)|%|expanded,2021년 1분기 기타 영업이익 기준 영업이익률(%) | 2021 Q1 기타 영업이익률(%) | 2021-03-31 기준 영업이익률(%) | 기타 영업이익률(%) | 영업이익 영업이익률(%) | 부문정보 | 사업부 정보 | segment | segment info | operating profit | operating income | op margin | operating margin | profit | % | 비율 | ratio | 2021 Q1 | 2021년 Q1 | 2021년 1분기 | 2021-03-31 | 기타 | 영업이익 | 영업이익률(%) | 2021년 Q1 영업이익률(%) 얼마야? | 영업이익률(%) 수치 확인,expanded
부문정보,2021-03-31,2021,Q1,2021 Q1,도료,매출액,매출액,317569.0,백만원,2021Q1|부문정보|도료|매출액|매출액|백만원|expanded,2021년 1분기 도료 매출액 기준 매출액 | 2021 Q1 도료 매출액 | 2021-03-31 기준 매출액 | 도료 매출액 | 매출액 매출액 | 부문정보 | 사업부 정보 | segment | segment info | 매출 | sales | revenue | 백만원 | 억원 환산 참고 | KRW mn | 2021 Q1 | 2021년 Q1 | 2021년 1분기 | 2021-03-31 | 도료 | 매출액 | 약 3175.7억원 | 2021년 Q1 매출액 얼마야? | 매출액 수치 확인,expanded
부문정보,2021-03-31,2021,Q1,2021 Q1,도료,영업이익,영업이익,7557.0,백만원,2021Q1|부문정보|도료|영업이익|영업이익|백만원|expanded,2021년 1분기 도료 영업이익 기준 영업이익 | 2021 Q1 도료 영업이익 | 2021-03-31 기준 영업이익 | 도료 영업이익 | 영업이익 영업이익 | 부문정보 | 사업부 정보 | segment | segment info | operating profit | operating income | op margin | operating margin | profit | 백만원 | 억원 환산 참고 | KRW mn | 2021 Q1 | 2021년 Q1 | 2021년 1분기 | 2021-03-31 | 도료 | 영업이익 | 약 75.6억원 | 2021년 Q1 영업이익 얼마야? | 영업이익 수치 확인,expanded
부문정보,2021-03-31,2021,Q1,2021 Q1,도료,영업이익,영업이익률(%),2.0,%,2021Q1|부문정보|도료|영업이익|영업이익률(%)|%|expanded,2021년 1분기 도료 영업이익 기준 영업이익률(%) | 2021 Q1 도료 영업이익률(%) | 2021-03-31 기준 영업이익률(%) | 도료 영업이익률(%) | 영업이익 영업이익률(%) | 부문정보 | 사업부 정보 | segment | segment info | operating profit | operating income | op margin | operating margin | profit | % | 비율 | ratio | 2021 Q1 | 2021년 Q1 | 2021년 1분기 | 2021-03-31 | 도료 | 영업이익 | 영업이익률(%) | 2021년 Q1 영업이익률(%) 얼마야? | 영업이익률(%) 수치 확인,expanded
부문정보,2021-03-31,2021,Q1,2021 Q1,실리콘,매출액,매출액,761957.0,백만원,2021Q1|부문정보|실리콘|매출액|매출액|백만원|expanded,2021년 1분기 실리콘 매출액 기준 매출액 | 2021 Q1 실리콘 매출액 | 2021-03-31 기준 매출액 | 실리콘 매출액 | 매출액 매출액 | 부문정보 | 사업부 정보 | segment | segment info | 매출 | sales | revenue | 백만원 | 억원 환산 참고 | KRW mn | 2021 Q1 | 2021년 Q1 | 2021년 1분기 | 2021-03-31 | 실리콘 | 매출액 | 약 7619.6억원 | 2021년 Q1 매출액 얼마야? | 매출액 수치 확인,expanded
부문정보,2021-03-31,2021,Q1,2021 Q1,실리콘,영업이익,영업이익,56691.0,백만원,2021Q1|부문정보|실리콘|영업이익|영업이익|백만원|expanded,2021년 1분기 실리콘 영업이익 기준 영업이익 | 2021 Q1 실리콘 영업이익 | 2021-03-31 기준 영업이익 | 실리콘 영업이익 | 영업이익 영업이익 | 부문정보 | 사업부 정보 | segment | segment info | operating profit | operating income | op margin | operating margin | profit | 백만원 | 억원 환산 참고 | KRW mn | 2021 Q1 | 2021년 Q1 | 2021년 1분기 | 2021-03-31 | 실리콘 | 영업이익 | 약 566.9억원 | 2021년 Q1 영업이익 얼마야? | 영업이익 수치 확인,expanded
부문정보,2021-03-31,2021,Q1,2021 Q1,실리콘,영업이익,영업이익률(%),7.0,%,2021Q1|부문정보|실리콘|영업이익|영업이익률(%)|%|expanded,2021년 1분기 실리콘 영업이익 기준 영업이익률(%) | 2021 Q1 실리콘 영업이익률(%) | 2021-03-31 기준 영업이익률(%) | 실리콘 영업이익률(%) | 영업이익 영업이익률(%) | 부문정보 | 사업부 정보 | segment | segment info | operating profit | operating income | op margin | operating margin | profit | % | 비율 | ratio | 2021 Q1 | 2021년 Q1 | 2021년 1분기 | 2021-03-31 | 실리콘 | 영업이익 | 영업이익률(%) | 2021년 Q1 영업이익률(%) 얼마야? | 영업이익률(%) 수치 확인,expanded
부문정보,2021-03-31,2021,Q1,2021 Q1,전사(공통),당기순이익,당기순이익,30431.0,백만원,2021Q1|부문정보|전사(공통)|당기순이익|당기순이익|백만원|expanded,2021년 1분기 전사(공통) 당기순이익 기준 당기순이익 | 2021 Q1 전사(공통) 당기순이익 | 2021-03-31 기준 당기순이익 | 전사(공통) 당기순이익 | 당기순이익 당기순이익 | 부문정보 | 사업부 정보 | segment | segment info | 순이익 | net income | net profit | profit | 백만원 | 억원 환산 참고 | KRW mn | 2021 Q1 | 2021년 Q1 | 2021년 1분기 | 2021-03-31 | 전사(공통) | 당기순이익 | 약 304.3억원 | 2021년 Q1 당기순이익 얼마야? | 당기순이익 수치 확인,expanded
부문정보,2021-03-31,2021,Q1,2021 Q1,전사(공통),당기순이익,당기순익률(%),2.0,%,2021Q1|부문정보|전사(공통)|당기순이익|당기순익률(%)|%|expanded,2021년 1분기 전사(공통) 당기순이익 기준 당기순익률(%) | 2021 Q1 전사(공통) 당기순익률(%) | 2021-03-31 기준 당기순익률(%) | 전사(공통) 당기순익률(%) | 당기순이익 당기순익률(%) | 부문정보 | 사업부 정보 | segment | segment info | % | 비율 | ratio | 2021 Q1 | 2021년 Q1 | 2021년 1분기 | 2021-03-31 | 전사(공통) | 당기순이익 | 당기순익률(%) | 2021년 Q1 당기순익률(%) 얼마야? | 당기순익률(%) 수치 확인,expanded
부문정보,2021-03-31,2021,Q1,2021 Q1,전사(공통),매출액,매출액,1362497.0,백만원,2021Q1|부문정보|전사(공통)|매출액|매출액|백만원|expanded,2021년 1분기 전사(공통) 매출액 기준 매출액 | 2021 Q1 전사(공통) 매출액 | 2021-03-31 기준 매출액 | 전사(공통) 매출액 | 매출액 매출액 | 부문정보 | 사업부 정보 | segment | segment info | 매출 | sales | revenue | 백만원 | 억원 환산 참고 | KRW mn | 2021 Q1 | 2021년 Q1 | 2021년 1분기 | 2021-03-31 | 전사(공통) | 매출액 | 약 13625.0억원 | 2021년 Q1 매출액 얼마야? | 매출액 수치 확인,expanded
부문정보,2021-03-31,2021,Q1,2021 Q1,전사(공통),영업이익,영업이익,77353.0,백만원,2021Q1|부문정보|전사(공통)|영업이익|영업이익|백만원|expanded,2021년 1분기 전사(공통) 영업이익 기준 영업이익 | 2021 Q1 전사(공통) 영업이익 | 2021-03-31 기준 영업이익 | 전사(공통) 영업이익 | 영업이익 영업이익 | 부문정보 | 사업부 정보 | segment | segment info | operating profit | operating income | op margin | operating margin | profit | 백만원 | 억원 환산 참고 | KRW mn | 2021 Q1 | 2021년 Q1 | 2021년 1분기 | 2021-03-31 | 전사(공통) | 영업이익 | 약 773.5억원 | 2021년 Q1 영업이익 얼마야? | 영업이익 수치 확인,expanded
부문정보,2021-03-31,2021,Q1,2021 Q1,전사(공통),영업이익,영업이익률(%),6.0,%,2021Q1|부문정보|전사(공통)|영업이익|영업이익률(%)|%|expanded,2021년 1분기 전사(공통) 영업이익 기준 영업이익률(%) | 2021 Q1 전사(공통) 영업이익률(%) | 2021-03-31 기준 영업이익률(%) | 전사(공통) 영업이익률(%) | 영업이익 영업이익률(%) | 부문정보 | 사업부 정보 | segment | segment info | operating profit | operating income | op margin | operating margin | profit | % | 비율 | ratio | 2021 Q1 | 2021년 Q1 | 2021년 1분기 | 2021-03-31 | 전사(공통) | 영업이익 | 영업이익률(%) | 2021년 Q1 영업이익률(%) 얼마야? | 영업이익률(%) 수치 확인,expanded
