기준일,연도,분기,기간표준,사업부,재무계정,상세항목,수치,단위,short_context,keywords,query_text
2024-06-30,2024,Q2,2024 Q2,건자재,영업이익,영업이익,53509,백만원,2024 Q2 건자재 영업이익 백만원,2024-06-30 | 2024 | Q2 | 2024 Q2 | 건자재 | 영업이익 | 백만원,2024년 Q2 건자재 영업이익 ; 2024 Q2 건자재 영업이익 ; 2024-06-30 건자재 영업이익 ; 건자재 영업이익 백만원
2024-06-30,2024,Q2,2024 Q2,건자재,영업이익,영업이익률(%),18,%,2024 Q2 건자재 영업이익 영업이익률(%) %,2024-06-30 | 2024 | Q2 | 2024 Q2 | 건자재 | 영업이익 | 영업이익률(%) | %,2024년 Q2 건자재 영업이익 ; 2024 Q2 건자재 영업이익 ; 2024-06-30 건자재 영업이익 ; 건자재 영업이익률(%) ; 건자재 영업이익 %
2024-06-30,2024,Q2,2024 Q2,기타,매출액,매출액,178670,백만원,2024 Q2 기타 매출액 백만원,2024-06-30 | 2024 | Q2 | 2024 Q2 | 기타 | 매출액 | 백만원,2024년 Q2 기타 매출액 ; 2024 Q2 기타 매출액 ; 2024-06-30 기타 매출액 ; 기타 매출액 백만원
2024-06-30,2024,Q2,2024 Q2,기타,영업이익,영업이익,-1509,백만원,2024 Q2 기타 영업이익 백만원,2024-06-30 | 2024 | Q2 | 2024 Q2 | 기타 | 영업이익 | 백만원,2024년 Q2 기타 영업이익 ; 2024 Q2 기타 영업이익 ; 2024-06-30 기타 영업이익 ; 기타 영업이익 백만원
2024-06-30,2024,Q2,2024 Q2,기타,영업이익,영업이익률(%),-1,%,2024 Q2 기타 영업이익 영업이익률(%) %,2024-06-30 | 2024 | Q2 | 2024 Q2 | 기타 | 영업이익 | 영업이익률(%) | %,2024년 Q2 기타 영업이익 ; 2024 Q2 기타 영업이익 ; 2024-06-30 기타 영업이익 ; 기타 영업이익률(%) ; 기타 영업이익 %
2024-06-30,2024,Q2,2024 Q2,도료,매출액,매출액,521822,백만원,2024 Q2 도료 매출액 백만원,2024-06-30 | 2024 | Q2 | 2024 Q2 | 도료 | 매출액 | 백만원,2024년 Q2 도료 매출액 ; 2024 Q2 도료 매출액 ; 2024-06-30 도료 매출액 ; 도료 매출액 백만원
2024-06-30,2024,Q2,2024 Q2,도료,영업이익,QoQ(%),21,%,2024 Q2 도료 영업이익 QoQ(%) %,2024-06-30 | 2024 | Q2 | 2024 Q2 | 도료 | 영업이익 | QoQ(%) | %,2024년 Q2 도료 영업이익 ; 2024 Q2 도료 영업이익 ; 2024-06-30 도료 영업이익 ; 도료 QoQ(%) ; 도료 영업이익 %
2024-06-30,2024,Q2,2024 Q2,도료,영업이익,YoY(%),39,%,2024 Q2 도료 영업이익 YoY(%) %,2024-06-30 | 2024 | Q2 | 2024 Q2 | 도료 | 영업이익 | YoY(%) | %,2024년 Q2 도료 영업이익 ; 2024 Q2 도료 영업이익 ; 2024-06-30 도료 영업이익 ; 도료 YoY(%) ; 도료 영업이익 %
2024-06-30,2024,Q2,2024 Q2,도료,영업이익,영업이익,66083,백만원,2024 Q2 도료 영업이익 백만원,2024-06-30 | 2024 | Q2 | 2024 Q2 | 도료 | 영업이익 | 백만원,2024년 Q2 도료 영업이익 ; 2024 Q2 도료 영업이익 ; 2024-06-30 도료 영업이익 ; 도료 영업이익 백만원
2024-06-30,2024,Q2,2024 Q2,도료,영업이익,영업이익률(%),13,%,2024 Q2 도료 영업이익 영업이익률(%) %,2024-06-30 | 2024 | Q2 | 2024 Q2 | 도료 | 영업이익 | 영업이익률(%) | %,2024년 Q2 도료 영업이익 ; 2024 Q2 도료 영업이익 ; 2024-06-30 도료 영업이익 ; 도료 영업이익률(%) ; 도료 영업이익 %
2024-06-30,2024,Q2,2024 Q2,실리콘,매출액,매출액,785149,백만원,2024 Q2 실리콘 매출액 백만원,2024-06-30 | 2024 | Q2 | 2024 Q2 | 실리콘 | 매출액 | 백만원,2024년 Q2 실리콘 매출액 ; 2024 Q2 실리콘 매출액 ; 2024-06-30 실리콘 매출액 ; 실리콘 매출액 백만원
2024-06-30,2024,Q2,2024 Q2,실리콘,영업이익,QoQ(%),571,%,2024 Q2 실리콘 영업이익 QoQ(%) %,2024-06-30 | 2024 | Q2 | 2024 Q2 | 실리콘 | 영업이익 | QoQ(%) | %,2024년 Q2 실리콘 영업이익 ; 2024 Q2 실리콘 영업이익 ; 2024-06-30 실리콘 영업이익 ; 실리콘 QoQ(%) ; 실리콘 영업이익 %
2024-06-30,2024,Q2,2024 Q2,실리콘,영업이익,영업이익,18405,백만원,2024 Q2 실리콘 영업이익 백만원,2024-06-30 | 2024 | Q2 | 2024 Q2 | 실리콘 | 영업이익 | 백만원,2024년 Q2 실리콘 영업이익 ; 2024 Q2 실리콘 영업이익 ; 2024-06-30 실리콘 영업이익 ; 실리콘 영업이익 백만원
2024-06-30,2024,Q2,2024 Q2,실리콘,영업이익,영업이익률(%),2,%,2024 Q2 실리콘 영업이익 영업이익률(%) %,2024-06-30 | 2024 | Q2 | 2024 Q2 | 실리콘 | 영업이익 | 영업이익률(%) | %,2024년 Q2 실리콘 영업이익 ; 2024 Q2 실리콘 영업이익 ; 2024-06-30 실리콘 영업이익 ; 실리콘 영업이익률(%) ; 실리콘 영업이익 %
2024-06-30,2024,Q2,2024 Q2,연결조정,영업이익,영업이익,4073,백만원,2024 Q2 연결조정 영업이익 백만원,2024-06-30 | 2024 | Q2 | 2024 Q2 | 연결조정 | 영업이익 | 백만원,2024년 Q2 연결조정 영업이익 ; 2024 Q2 연결조정 영업이익 ; 2024-06-30 연결조정 영업이익 ; 연결조정 영업이익 백만원
2024-06-30,2024,Q2,2024 Q2,전사(공통),매출액,QoQ(%),12,%,2024 Q2 전사(공통) 매출액 QoQ(%) %,2024-06-30 | 2024 | Q2 | 2024 Q2 | 전사(공통) | 매출액 | QoQ(%) | %,2024년 Q2 전사(공통) 매출액 ; 2024 Q2 전사(공통) 매출액 ; 2024-06-30 전사(공통) 매출액 ; 전사(공통) QoQ(%) ; 전사(공통) 매출액 %
2024-06-30,2024,Q2,2024 Q2,전사(공통),매출액,YoY(%),12,%,2024 Q2 전사(공통) 매출액 YoY(%) %,2024-06-30 | 2024 | Q2 | 2024 Q2 | 전사(공통) | 매출액 | YoY(%) | %,2024년 Q2 전사(공통) 매출액 ; 2024 Q2 전사(공통) 매출액 ; 2024-06-30 전사(공통) 매출액 ; 전사(공통) YoY(%) ; 전사(공통) 매출액 %
2024-06-30,2024,Q2,2024 Q2,전사(공통),매출액,매출액,1778728,백만원,2024 Q2 전사(공통) 매출액 백만원,2024-06-30 | 2024 | Q2 | 2024 Q2 | 전사(공통) | 매출액 | 백만원,2024년 Q2 전사(공통) 매출액 ; 2024 Q2 전사(공통) 매출액 ; 2024-06-30 전사(공통) 매출액 ; 전사(공통) 매출액 백만원
2024-06-30,2024,Q2,2024 Q2,전사(공통),영업이익,QoQ(%),31,%,2024 Q2 전사(공통) 영업이익 QoQ(%) %,2024-06-30 | 2024 | Q2 | 2024 Q2 | 전사(공통) | 영업이익 | QoQ(%) | %,2024년 Q2 전사(공통) 영업이익 ; 2024 Q2 전사(공통) 영업이익 ; 2024-06-30 전사(공통) 영업이익 ; 전사(공통) QoQ(%) ; 전사(공통) 영업이익 %
2024-06-30,2024,Q2,2024 Q2,전사(공통),영업이익,YoY(%),56,%,2024 Q2 전사(공통) 영업이익 YoY(%) %,2024-06-30 | 2024 | Q2 | 2024 Q2 | 전사(공통) | 영업이익 | YoY(%) | %,2024년 Q2 전사(공통) 영업이익 ; 2024 Q2 전사(공통) 영업이익 ; 2024-06-30 전사(공통) 영업이익 ; 전사(공통) YoY(%) ; 전사(공통) 영업이익 %
2024-06-30,2024,Q2,2024 Q2,전사(공통),영업이익,영업이익,140561,백만원,2024 Q2 전사(공통) 영업이익 백만원,2024-06-30 | 2024 | Q2 | 2024 Q2 | 전사(공통) | 영업이익 | 백만원,2024년 Q2 전사(공통) 영업이익 ; 2024 Q2 전사(공통) 영업이익 ; 2024-06-30 전사(공통) 영업이익 ; 전사(공통) 영업이익 백만원
2024-06-30,2024,Q2,2024 Q2,전사(공통),영업이익,영업이익률(%),8,%,2024 Q2 전사(공통) 영업이익 영업이익률(%) %,2024-06-30 | 2024 | Q2 | 2024 Q2 | 전사(공통) | 영업이익 | 영업이익률(%) | %,2024년 Q2 전사(공통) 영업이익 ; 2024 Q2 전사(공통) 영업이익 ; 2024-06-30 전사(공통) 영업이익 ; 전사(공통) 영업이익률(%) ; 전사(공통) 영업이익 %
2024-09-30,2024,Q3,2024 Q3,건자재,매출액,매출액,262427,백만원,2024 Q3 건자재 매출액 백만원,2024-09-30 | 2024 | Q3 | 2024 Q3 | 건자재 | 매출액 | 백만원,2024년 Q3 건자재 매출액 ; 2024 Q3 건자재 매출액 ; 2024-09-30 건자재 매출액 ; 건자재 매출액 백만원
2024-09-30,2024,Q3,2024 Q3,건자재,영업이익,QoQ(%),-24,%,2024 Q3 건자재 영업이익 QoQ(%) %,2024-09-30 | 2024 | Q3 | 2024 Q3 | 건자재 | 영업이익 | QoQ(%) | %,2024년 Q3 건자재 영업이익 ; 2024 Q3 건자재 영업이익 ; 2024-09-30 건자재 영업이익 ; 건자재 QoQ(%) ; 건자재 영업이익 %
2024-09-30,2024,Q3,2024 Q3,건자재,영업이익,YoY(%),-30,%,2024 Q3 건자재 영업이익 YoY(%) %,2024-09-30 | 2024 | Q3 | 2024 Q3 | 건자재 | 영업이익 | YoY(%) | %,2024년 Q3 건자재 영업이익 ; 2024 Q3 건자재 영업이익 ; 2024-09-30 건자재 영업이익 ; 건자재 YoY(%) ; 건자재 영업이익 %
2024-09-30,2024,Q3,2024 Q3,건자재,영업이익,영업이익,40809,백만원,2024 Q3 건자재 영업이익 백만원,2024-09-30 | 2024 | Q3 | 2024 Q3 | 건자재 | 영업이익 | 백만원,2024년 Q3 건자재 영업이익 ; 2024 Q3 건자재 영업이익 ; 2024-09-30 건자재 영업이익 ; 건자재 영업이익 백만원
2024-09-30,2024,Q3,2024 Q3,건자재,영업이익,영업이익률(%),16,%,2024 Q3 건자재 영업이익 영업이익률(%) %,2024-09-30 | 2024 | Q3 | 2024 Q3 | 건자재 | 영업이익 | 영업이익률(%) | %,2024년 Q3 건자재 영업이익 ; 2024 Q3 건자재 영업이익 ; 2024-09-30 건자재 영업이익 ; 건자재 영업이익률(%) ; 건자재 영업이익 %
2024-09-30,2024,Q3,2024 Q3,기타,매출액,매출액,150063,백만원,2024 Q3 기타 매출액 백만원,2024-09-30 | 2024 | Q3 | 2024 Q3 | 기타 | 매출액 | 백만원,2024년 Q3 기타 매출액 ; 2024 Q3 기타 매출액 ; 2024-09-30 기타 매출액 ; 기타 매출액 백만원
2024-09-30,2024,Q3,2024 Q3,기타,영업이익,영업이익,-3274,백만원,2024 Q3 기타 영업이익 백만원,2024-09-30 | 2024 | Q3 | 2024 Q3 | 기타 | 영업이익 | 백만원,2024년 Q3 기타 영업이익 ; 2024 Q3 기타 영업이익 ; 2024-09-30 기타 영업이익 ; 기타 영업이익 백만원
2024-09-30,2024,Q3,2024 Q3,기타,영업이익,영업이익률(%),-2,%,2024 Q3 기타 영업이익 영업이익률(%) %,2024-09-30 | 2024 | Q3 | 2024 Q3 | 기타 | 영업이익 | 영업이익률(%) | %,2024년 Q3 기타 영업이익 ; 2024 Q3 기타 영업이익 ; 2024-09-30 기타 영업이익 ; 기타 영업이익률(%) ; 기타 영업이익 %
2024-09-30,2024,Q3,2024 Q3,도료,매출액,매출액,495775,백만원,2024 Q3 도료 매출액 백만원,2024-09-30 | 2024 | Q3 | 2024 Q3 | 도료 | 매출액 | 백만원,2024년 Q3 도료 매출액 ; 2024 Q3 도료 매출액 ; 2024-09-30 도료 매출액 ; 도료 매출액 백만원
2024-09-30,2024,Q3,2024 Q3,도료,영업이익,QoQ(%),-14,%,2024 Q3 도료 영업이익 QoQ(%) %,2024-09-30 | 2024 | Q3 | 2024 Q3 | 도료 | 영업이익 | QoQ(%) | %,2024년 Q3 도료 영업이익 ; 2024 Q3 도료 영업이익 ; 2024-09-30 도료 영업이익 ; 도료 QoQ(%) ; 도료 영업이익 %
2024-09-30,2024,Q3,2024 Q3,도료,영업이익,YoY(%),-6,%,2024 Q3 도료 영업이익 YoY(%) %,2024-09-30 | 2024 | Q3 | 2024 Q3 | 도료 | 영업이익 | YoY(%) | %,2024년 Q3 도료 영업이익 ; 2024 Q3 도료 영업이익 ; 2024-09-30 도료 영업이익 ; 도료 YoY(%) ; 도료 영업이익 %
2024-09-30,2024,Q3,2024 Q3,도료,영업이익,영업이익,57041,백만원,2024 Q3 도료 영업이익 백만원,2024-09-30 | 2024 | Q3 | 2024 Q3 | 도료 | 영업이익 | 백만원,2024년 Q3 도료 영업이익 ; 2024 Q3 도료 영업이익 ; 2024-09-30 도료 영업이익 ; 도료 영업이익 백만원
2024-09-30,2024,Q3,2024 Q3,도료,영업이익,영업이익률(%),12,%,2024 Q3 도료 영업이익 영업이익률(%) %,2024-09-30 | 2024 | Q3 | 2024 Q3 | 도료 | 영업이익 | 영업이익률(%) | %,2024년 Q3 도료 영업이익 ; 2024 Q3 도료 영업이익 ; 2024-09-30 도료 영업이익 ; 도료 영업이익률(%) ; 도료 영업이익 %
2024-09-30,2024,Q3,2024 Q3,실리콘,매출액,매출액,725942,백만원,2024 Q3 실리콘 매출액 백만원,2024-09-30 | 2024 | Q3 | 2024 Q3 | 실리콘 | 매출액 | 백만원,2024년 Q3 실리콘 매출액 ; 2024 Q3 실리콘 매출액 ; 2024-09-30 실리콘 매출액 ; 실리콘 매출액 백만원
2024-09-30,2024,Q3,2024 Q3,실리콘,영업이익,QoQ(%),41,%,2024 Q3 실리콘 영업이익 QoQ(%) %,2024-09-30 | 2024 | Q3 | 2024 Q3 | 실리콘 | 영업이익 | QoQ(%) | %,2024년 Q3 실리콘 영업이익 ; 2024 Q3 실리콘 영업이익 ; 2024-09-30 실리콘 영업이익 ; 실리콘 QoQ(%) ; 실리콘 영업이익 %
2024-09-30,2024,Q3,2024 Q3,실리콘,영업이익,영업이익,25901,백만원,2024 Q3 실리콘 영업이익 백만원,2024-09-30 | 2024 | Q3 | 2024 Q3 | 실리콘 | 영업이익 | 백만원,2024년 Q3 실리콘 영업이익 ; 2024 Q3 실리콘 영업이익 ; 2024-09-30 실리콘 영업이익 ; 실리콘 영업이익 백만원
2024-09-30,2024,Q3,2024 Q3,실리콘,영업이익,영업이익률(%),4,%,2024 Q3 실리콘 영업이익 영업이익률(%) %,2024-09-30 | 2024 | Q3 | 2024 Q3 | 실리콘 | 영업이익 | 영업이익률(%) | %,2024년 Q3 실리콘 영업이익 ; 2024 Q3 실리콘 영업이익 ; 2024-09-30 실리콘 영업이익 ; 실리콘 영업이익률(%) ; 실리콘 영업이익 %
2024-09-30,2024,Q3,2024 Q3,연결조정,영업이익,영업이익,4851,백만원,2024 Q3 연결조정 영업이익 백만원,2024-09-30 | 2024 | Q3 | 2024 Q3 | 연결조정 | 영업이익 | 백만원,2024년 Q3 연결조정 영업이익 ; 2024 Q3 연결조정 영업이익 ; 2024-09-30 연결조정 영업이익 ; 연결조정 영업이익 백만원
2024-09-30,2024,Q3,2024 Q3,전사(공통),매출액,QoQ(%),-8,%,2024 Q3 전사(공통) 매출액 QoQ(%) %,2024-09-30 | 2024 | Q3 | 2024 Q3 | 전사(공통) | 매출액 | QoQ(%) | %,2024년 Q3 전사(공통) 매출액 ; 2024 Q3 전사(공통) 매출액 ; 2024-09-30 전사(공통) 매출액 ; 전사(공통) QoQ(%) ; 전사(공통) 매출액 %
2024-09-30,2024,Q3,2024 Q3,전사(공통),매출액,YoY(%),5,%,2024 Q3 전사(공통) 매출액 YoY(%) %,2024-09-30 | 2024 | Q3 | 2024 Q3 | 전사(공통) | 매출액 | YoY(%) | %,2024년 Q3 전사(공통) 매출액 ; 2024 Q3 전사(공통) 매출액 ; 2024-09-30 전사(공통) 매출액 ; 전사(공통) YoY(%) ; 전사(공통) 매출액 %
2024-09-30,2024,Q3,2024 Q3,전사(공통),매출액,매출액,1634208,백만원,2024 Q3 전사(공통) 매출액 백만원,2024-09-30 | 2024 | Q3 | 2024 Q3 | 전사(공통) | 매출액 | 백만원,2024년 Q3 전사(공통) 매출액 ; 2024 Q3 전사(공통) 매출액 ; 2024-09-30 전사(공통) 매출액 ; 전사(공통) 매출액 백만원
2024-09-30,2024,Q3,2024 Q3,전사(공통),영업이익,QoQ(%),-11,%,2024 Q3 전사(공통) 영업이익 QoQ(%) %,2024-09-30 | 2024 | Q3 | 2024 Q3 | 전사(공통) | 영업이익 | QoQ(%) | %,2024년 Q3 전사(공통) 영업이익 ; 2024 Q3 전사(공통) 영업이익 ; 2024-09-30 전사(공통) 영업이익 ; 전사(공통) QoQ(%) ; 전사(공통) 영업이익 %
2024-09-30,2024,Q3,2024 Q3,전사(공통),영업이익,YoY(%),42,%,2024 Q3 전사(공통) 영업이익 YoY(%) %,2024-09-30 | 2024 | Q3 | 2024 Q3 | 전사(공통) | 영업이익 | YoY(%) | %,2024년 Q3 전사(공통) 영업이익 ; 2024 Q3 전사(공통) 영업이익 ; 2024-09-30 전사(공통) 영업이익 ; 전사(공통) YoY(%) ; 전사(공통) 영업이익 %
2024-09-30,2024,Q3,2024 Q3,전사(공통),영업이익,영업이익,125329,백만원,2024 Q3 전사(공통) 영업이익 백만원,2024-09-30 | 2024 | Q3 | 2024 Q3 | 전사(공통) | 영업이익 | 백만원,2024년 Q3 전사(공통) 영업이익 ; 2024 Q3 전사(공통) 영업이익 ; 2024-09-30 전사(공통) 영업이익 ; 전사(공통) 영업이익 백만원
2024-09-30,2024,Q3,2024 Q3,전사(공통),영업이익,영업이익률(%),8,%,2024 Q3 전사(공통) 영업이익 영업이익률(%) %,2024-09-30 | 2024 | Q3 | 2024 Q3 | 전사(공통) | 영업이익 | 영업이익률(%) | %,2024년 Q3 전사(공통) 영업이익 ; 2024 Q3 전사(공통) 영업이익 ; 2024-09-30 전사(공통) 영업이익 ; 전사(공통) 영업이익률(%) ; 전사(공통) 영업이익 %
2024-12-31,2024,Q4,2024 Q4,건자재,매출액,매출액,277036,백만원,2024 Q4 건자재 매출액 백만원,2024-12-31 | 2024 | Q4 | 2024 Q4 | 건자재 | 매출액 | 백만원,2024년 Q4 건자재 매출액 ; 2024 Q4 건자재 매출액 ; 2024-12-31 건자재 매출액 ; 건자재 매출액 백만원
2024-12-31,2024,Q4,2024 Q4,건자재,영업이익,QoQ(%),-14,%,2024 Q4 건자재 영업이익 QoQ(%) %,2024-12-31 | 2024 | Q4 | 2024 Q4 | 건자재 | 영업이익 | QoQ(%) | %,2024년 Q4 건자재 영업이익 ; 2024 Q4 건자재 영업이익 ; 2024-12-31 건자재 영업이익 ; 건자재 QoQ(%) ; 건자재 영업이익 %
2024-12-31,2024,Q4,2024 Q4,건자재,영업이익,YoY(%),-33,%,2024 Q4 건자재 영업이익 YoY(%) %,2024-12-31 | 2024 | Q4 | 2024 Q4 | 건자재 | 영업이익 | YoY(%) | %,2024년 Q4 건자재 영업이익 ; 2024 Q4 건자재 영업이익 ; 2024-12-31 건자재 영업이익 ; 건자재 YoY(%) ; 건자재 영업이익 %
2024-12-31,2024,Q4,2024 Q4,건자재,영업이익,영업이익,34920,백만원,2024 Q4 건자재 영업이익 백만원,2024-12-31 | 2024 | Q4 | 2024 Q4 | 건자재 | 영업이익 | 백만원,2024년 Q4 건자재 영업이익 ; 2024 Q4 건자재 영업이익 ; 2024-12-31 건자재 영업이익 ; 건자재 영업이익 백만원
2024-12-31,2024,Q4,2024 Q4,건자재,영업이익,영업이익률(%),13,%,2024 Q4 건자재 영업이익 영업이익률(%) %,2024-12-31 | 2024 | Q4 | 2024 Q4 | 건자재 | 영업이익 | 영업이익률(%) | %,2024년 Q4 건자재 영업이익 ; 2024 Q4 건자재 영업이익 ; 2024-12-31 건자재 영업이익 ; 건자재 영업이익률(%) ; 건자재 영업이익 %
2024-12-31,2024,Q4,2024 Q4,기타,매출액,매출액,135550,백만원,2024 Q4 기타 매출액 백만원,2024-12-31 | 2024 | Q4 | 2024 Q4 | 기타 | 매출액 | 백만원,2024년 Q4 기타 매출액 ; 2024 Q4 기타 매출액 ; 2024-12-31 기타 매출액 ; 기타 매출액 백만원
2024-12-31,2024,Q4,2024 Q4,기타,영업이익,영업이익,-7180,백만원,2024 Q4 기타 영업이익 백만원,2024-12-31 | 2024 | Q4 | 2024 Q4 | 기타 | 영업이익 | 백만원,2024년 Q4 기타 영업이익 ; 2024 Q4 기타 영업이익 ; 2024-12-31 기타 영업이익 ; 기타 영업이익 백만원
2024-12-31,2024,Q4,2024 Q4,기타,영업이익,영업이익률(%),-5,%,2024 Q4 기타 영업이익 영업이익률(%) %,2024-12-31 | 2024 | Q4 | 2024 Q4 | 기타 | 영업이익 | 영업이익률(%) | %,2024년 Q4 기타 영업이익 ; 2024 Q4 기타 영업이익 ; 2024-12-31 기타 영업이익 ; 기타 영업이익률(%) ; 기타 영업이익 %
2024-12-31,2024,Q4,2024 Q4,도료,매출액,매출액,499189,백만원,2024 Q4 도료 매출액 백만원,2024-12-31 | 2024 | Q4 | 2024 Q4 | 도료 | 매출액 | 백만원,2024년 Q4 도료 매출액 ; 2024 Q4 도료 매출액 ; 2024-12-31 도료 매출액 ; 도료 매출액 백만원
2024-12-31,2024,Q4,2024 Q4,도료,영업이익,QoQ(%),-31,%,2024 Q4 도료 영업이익 QoQ(%) %,2024-12-31 | 2024 | Q4 | 2024 Q4 | 도료 | 영업이익 | QoQ(%) | %,2024년 Q4 도료 영업이익 ; 2024 Q4 도료 영업이익 ; 2024-12-31 도료 영업이익 ; 도료 QoQ(%) ; 도료 영업이익 %
2024-12-31,2024,Q4,2024 Q4,도료,영업이익,YoY(%),-15,%,2024 Q4 도료 영업이익 YoY(%) %,2024-12-31 | 2024 | Q4 | 2024 Q4 | 도료 | 영업이익 | YoY(%) | %,2024년 Q4 도료 영업이익 ; 2024 Q4 도료 영업이익 ; 2024-12-31 도료 영업이익 ; 도료 YoY(%) ; 도료 영업이익 %
2024-12-31,2024,Q4,2024 Q4,도료,영업이익,영업이익,39583,백만원,2024 Q4 도료 영업이익 백만원,2024-12-31 | 2024 | Q4 | 2024 Q4 | 도료 | 영업이익 | 백만원,2024년 Q4 도료 영업이익 ; 2024 Q4 도료 영업이익 ; 2024-12-31 도료 영업이익 ; 도료 영업이익 백만원
2024-12-31,2024,Q4,2024 Q4,도료,영업이익,영업이익률(%),8,%,2024 Q4 도료 영업이익 영업이익률(%) %,2024-12-31 | 2024 | Q4 | 2024 Q4 | 도료 | 영업이익 | 영업이익률(%) | %,2024년 Q4 도료 영업이익 ; 2024 Q4 도료 영업이익 ; 2024-12-31 도료 영업이익 ; 도료 영업이익률(%) ; 도료 영업이익 %
2024-12-31,2024,Q4,2024 Q4,실리콘,매출액,매출액,745679,백만원,2024 Q4 실리콘 매출액 백만원,2024-12-31 | 2024 | Q4 | 2024 Q4 | 실리콘 | 매출액 | 백만원,2024년 Q4 실리콘 매출액 ; 2024 Q4 실리콘 매출액 ; 2024-12-31 실리콘 매출액 ; 실리콘 매출액 백만원
2024-12-31,2024,Q4,2024 Q4,실리콘,영업이익,QoQ(%),0,%,2024 Q4 실리콘 영업이익 QoQ(%) %,2024-12-31 | 2024 | Q4 | 2024 Q4 | 실리콘 | 영업이익 | QoQ(%) | %,2024년 Q4 실리콘 영업이익 ; 2024 Q4 실리콘 영업이익 ; 2024-12-31 실리콘 영업이익 ; 실리콘 QoQ(%) ; 실리콘 영업이익 %
2024-12-31,2024,Q4,2024 Q4,실리콘,영업이익,영업이익,25913,백만원,2024 Q4 실리콘 영업이익 백만원,2024-12-31 | 2024 | Q4 | 2024 Q4 | 실리콘 | 영업이익 | 백만원,2024년 Q4 실리콘 영업이익 ; 2024 Q4 실리콘 영업이익 ; 2024-12-31 실리콘 영업이익 ; 실리콘 영업이익 백만원
