구분자,구분자,구분자,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기 3개월,당기 1분기 누적,전기 1분기 3개월,전기 1분기 누적,전기,전전기
ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax            해외사업환산손익 등,      해외사업환산손익,12-01-03,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-09-30,3분기보고서,KRW,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,            해외사업환산손익 등,51221295979,59813277984,-9303415873,367246413,,
ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax            지분법자본변동,      지분법자본변동,12-01-01,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-09-30,3분기보고서,KRW,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,            지분법자본변동,882504485,-52142775472,1788342466,2146075016,,
ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax         후속기간에 당기손익으로 재분류되지 않는 항목,   후속기간에 당기손익으로 재분류되지 않는 항목,12-02,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-09-30,3분기보고서,KRW,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,         후속기간에 당기손익으로 재분류되지 않는 항목,196915843,-2641011840,-1522717219,1161668207,,
dart_ShareOfRetainedEarningsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod            지분법이익잉여금변동,      지분법이익잉여금변동,12-02-02,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-09-30,3분기보고서,KRW,dart_ShareOfRetainedEarningsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,            지분법이익잉여금변동,201247196,-142857767,0,-634276585,,
ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments            기타포괄손익-공정가치측정금융자산평가이익(손실),      기타포괄손익-공정가치측정금융자산평가이익(손실),12-02-03,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-09-30,3분기보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,            기타포괄손익-공정가치측정금융자산평가이익(손실),0,-749602013,-1522972483,1736169785,,
ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans            확정급여제도의 재측정요소,      확정급여제도의 재측정요소,12-02-01,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-09-30,3분기보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,            확정급여제도의 재측정요소,-4331353,-1748552060,255264,59775007,,
ifrs-full_ProfitLoss      분기순이익(손실),당기순손익,11,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-09-30,3분기보고서,KRW,ifrs-full_ProfitLoss,      분기순이익(손실),-42307653362,3.79762E+11,11237964798,63109834860,,
ifrs-full_ProfitLossAttributableToNoncontrollingInterests         비지배지분,   비지배지분,14-02,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-09-30,3분기보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,         비지배지분,0,-17273515790,-35726065017,-82984041885,,
ifrs-full_ProfitLossAttributableToOwnersOfParent         지배기업소유주지분,   지배기업소유주지분,14-01,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-09-30,3분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,         지배기업소유주지분,-42307653362,3.97036E+11,46964029815,1.46094E+11,,
ifrs-full_ProfitLossBeforeTax      법인세비용차감전순이익(손실),법인세비용차감전이익,09,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-09-30,3분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),-7100570246,6.27288E+11,64968087460,2.11417E+11,,
ifrs-full_Revenue      매출액,매출액,01,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-09-30,3분기보고서,KRW,ifrs-full_Revenue,      매출액,1.63421E+12,5.00131E+12,1.55272E+12,4.70601E+12,,
ifrs-full_ShareOfProfitLossOfContinuingOperationsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod      지분법손익,지분법손익,06,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-09-30,3분기보고서,KRW,ifrs-full_ShareOfProfitLossOfContinuingOperationsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,      지분법손익,7178001801,70216150018,-14493563461,-33798426195,,
항목코드항목명,0,0,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,,당기,,,전기,전전기
dart_NonOperatingProfitLoss      기타영업외손익,기타영업외손익,08,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_NonOperatingProfitLoss,      기타영업외손익,,-13124086032,,,-36881595747,-77579045467
dart_NonOperatingExpense         기타손실,   기타손실,08-02,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_NonOperatingExpense,         기타손실,,55925848131,,,1.00357E+11,1.40249E+11
dart_NonOperatingIncome         기타이익,   기타이익,08-01,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_NonOperatingIncome,         기타이익,,42801762099,,,63475562408,62670235047
dart_OperatingIncomeLoss      영업이익,영업이익,05,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익,,4.71118E+11,,,3.1253E+11,4.67662E+11
dart_TotalSellingGeneralAdministrativeExpenses      판매비와관리비,판매비와관리비,04,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,,1.1596E+12,,,1.01597E+12,1.01725E+12
ifrs-full_ComprehensiveIncome      총포괄손익,총포괄손익,13,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,      총포괄손익,,2.89618E+11,,,-44775727819,3.28269E+11
ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests         비지배지분,   비지배지분,15-02,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,         비지배지분,,-33824740541,,,-1.63187E+11,92587778275
ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent         지배기업소유주지분,   지배기업소유주지분,15-01,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,         지배기업소유주지분,,3.23443E+11,,,1.18411E+11,2.35681E+11
ifrs-full_CostOfSales      매출원가,매출원가,02,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,,5.02804E+12,,,4.95994E+12,5.28988E+12
ifrs-full_BasicEarningsLossPerShare         기본주당손익,   기본주당이익(손실),16-01,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당손익,,42230,,,28917,4564
ifrs-full_DilutedEarningsLossPerShare         희석주당손익,   희석주당이익(손실),16-02,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         희석주당손익,,42230,,,28917,4564
ifrs-full_FinanceIncomeCost      순금융손익,순금융손익,07,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_FinanceIncomeCost,      순금융손익,,-60460337713,,,1.6909E+11,-3.03182E+11
ifrs-full_FinanceCosts         금융원가,   금융원가,07-02,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,         금융원가,,7.69833E+11,,,5.54249E+11,6.71914E+11
ifrs-full_FinanceIncome         금융수익,   금융수익,07-01,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,         금융수익,,7.09372E+11,,,7.23338E+11,3.68733E+11
ifrs-full_GrossProfit      매출총이익,매출총이익,03,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,,1.63072E+12,,,1.3285E+12,1.48491E+12
ifrs-full_IncomeTaxExpenseContinuingOperations      법인세비용,법인세비용(수익),10,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용,,1.76574E+11,,,1.51933E+11,83292295663
ifrs-full_OtherComprehensiveIncome      기타포괄손익,기타포괄손익,12,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,      기타포괄손익,,-3676417519,,,-1.37278E+11,2.99607E+11
ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax         후속기간에 당기손익으로 재분류되는 항목,   후속기간에 당기손익으로 재분류되는 항목,12-01,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,         후속기간에 당기손익으로 재분류되는 항목,,-18472472412,,,-79767454463,1.04383E+11
ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax            현금흐름위험회피,      현금흐름위험회피,12-01-02,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,            현금흐름위험회피,,-23135727410,,,-87402559270,1.21121E+11
ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax            해외사업환산손익 등,      해외사업환산손익,12-01-03,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,            해외사업환산손익 등,,55652520529,,,1073227389,-38145429756
ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax            지분법자본변동,      지분법자본변동,12-01-01,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,            지분법자본변동,,-50989265531,,,6561877418,21406878826
ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax         후속기간에 당기손익으로 재분류되지 않는 항목,   후속기간에 당기손익으로 재분류되지 않는 항목,12-02,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,         후속기간에 당기손익으로 재분류되지 않는 항목,,14796054893,,,-57510898458,1.95224E+11
dart_ShareOfRetainedEarningsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod            지분법이익잉여금,      지분법이익잉여금변동,12-02-02,"단일 포괄손익계산서, 기능별 분류, 세후 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_ShareOfRetainedEarningsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,            지분법이익잉여금,,-142857779,,,1850554892,25841355344
